Version: 1 OpenDRIVE: ..\xodr\_overtake0.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot, centerOffsetX, centerOffsetY, centerOffsetZ, ctrl_type, height, laneId, length, model_id, obj_category, obj_type, offset, roadId, s, t, width
0.000, 0, b'Ego', 15.000, -1.500, 0.000, 0.000, 0.000, 0.000, 7.000, 0.000, 0.000, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 15.000, -1.500, 2.000
0.000, 1, b'A', -0.000, -4.500, 0.000, 0.000, 0.000, 0.000, 14.000, 0.000, 0.000, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 0.000, -4.500, 1.800
0.100, 0, b'Ego', 15.700, -1.500, 0.000, 0.000, 0.000, 0.000, 7.000, 0.000, 2.000, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 15.700, -1.500, 2.000
0.100, 1, b'A', 1.400, -4.500, 0.000, 0.000, 0.000, 0.000, 14.000, 0.000, 4.000, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 1.400, -4.500, 1.800
0.200, 0, b'Ego', 16.400, -1.500, 0.000, 0.000, 0.000, 0.000, 7.000, 0.000, 4.000, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 16.400, -1.500, 2.000
0.200, 1, b'A', 2.800, -4.500, 0.000, 0.000, 0.000, 0.000, 14.000, 0.000, 1.717, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 2.800, -4.500, 1.800
0.300, 0, b'Ego', 17.100, -1.500, 0.000, 0.000, 0.000, 0.000, 7.000, 0.000, 6.000, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 17.100, -1.500, 2.000
0.300, 1, b'A', 4.200, -4.500, 0.000, 0.000, 0.000, 0.000, 14.000, 0.000, 5.717, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 4.200, -4.500, 1.800
0.400, 0, b'Ego', 17.800, -1.500, 0.000, 0.000, 0.000, 0.000, 7.000, 0.000, 1.717, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 17.800, -1.500, 2.000
0.400, 1, b'A', 5.600, -4.500, 0.000, 0.000, 0.000, 0.000, 14.000, 0.000, 3.434, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 5.600, -4.500, 1.800
0.500, 0, b'Ego', 18.500, -1.500, 0.000, 0.000, 0.000, 0.000, 7.000, 0.000, 3.717, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 18.500, -1.500, 2.000
0.500, 1, b'A', 7.000, -4.500, 0.000, 0.000, 0.000, 0.000, 14.000, 0.000, 1.150, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 7.000, -4.500, 1.800
0.600, 0, b'Ego', 19.200, -1.500, 0.000, 0.000, 0.000, 0.000, 7.000, 0.000, 5.717, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 19.200, -1.500, 2.000
0.600, 1, b'A', 8.400, -4.500, 0.000, 0.000, 0.000, 0.000, 14.000, 0.000, 5.150, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 8.400, -4.500, 1.800
0.700, 0, b'Ego', 19.900, -1.500, 0.000, 0.000, 0.000, 0.000, 7.000, 0.000, 1.434, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 19.900, -1.500, 2.000
