Version: 1 OpenDRIVE: ..\xodr\_overtake0.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot, centerOffsetX, centerOffsetY, centerOffsetZ, ctrl_type, height, laneId, length, model_id, obj_category, obj_type, offset, roadId, s, t, width
0.000, 0, b'Ego', 15.000, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 0.000, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 15.000, -7.500, 2.000
0.000, 1, b'A', -0.000, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 0.000, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 0.000, -4.500, 1.800
0.100, 0, b'Ego', 16.100, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 3.143, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 16.100, -7.500, 2.000
0.100, 1, b'A', 1.375, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 3.929, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 1.375, -4.500, 1.800
0.200, 0, b'Ego', 17.200, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 0.003, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 17.200, -7.500, 2.000
0.200, 1, b'A', 2.750, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 1.574, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 2.750, -4.500, 1.800
0.300, 0, b'Ego', 18.300, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 3.145, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 18.300, -7.500, 2.000
0.300, 1, b'A', 4.125, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 5.503, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 4.125, -4.500, 1.800
0.400, 0, b'Ego', 19.400, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 0.005, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 19.400, -7.500, 2.000
0.400, 1, b'A', 5.500, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 3.148, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 5.500, -4.500, 1.800
0.500, 0, b'Ego', 20.500, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 3.148, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 20.500, -7.500, 2.000
0.500, 1, b'A', 6.875, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 0.793, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 6.875, -4.500, 1.800
0.600, 0, b'Ego', 21.600, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 0.008, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 21.600, -7.500, 2.000
0.600, 1, b'A', 8.250, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 4.722, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 8.250, -4.500, 1.800
0.700, 0, b'Ego', 22.700, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 3.150, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 22.700, -7.500, 2.000
0.700, 1, b'A', 9.625, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 2.367, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 9.625, -4.500, 1.800
0.800, 0, b'Ego', 23.800, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 0.010, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 23.800, -7.500, 2.000
0.800, 1, b'A', 11.000, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 0.013, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 11.000, -4.500, 1.800
0.900, 0, b'Ego', 24.900, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 3.153, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 24.900, -7.500, 2.000
0.900, 1, b'A', 12.375, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 3.941, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 12.375, -4.500, 1.800
1.000, 0, b'Ego', 26.000, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 0.013, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 26.000, -7.500, 2.000
1.000, 1, b'A', 13.750, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 1.587, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 13.750, -4.500, 1.800
1.100, 0, b'Ego', 27.100, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 3.156, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 27.100, -7.500, 2.000
1.100, 1, b'A', 15.125, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 5.515, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 15.125, -4.500, 1.800
1.200, 0, b'Ego', 28.200, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 0.015, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 28.200, -7.500, 2.000
1.200, 1, b'A', 16.500, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 3.161, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 16.500, -4.500, 1.800
1.300, 0, b'Ego', 29.300, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 3.158, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 29.300, -7.500, 2.000
1.300, 1, b'A', 17.875, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 0.806, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 17.875, -4.500, 1.800
1.400, 0, b'Ego', 30.400, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 0.018, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 30.400, -7.500, 2.000
1.400, 1, b'A', 19.250, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 4.735, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 19.250, -4.500, 1.800
1.500, 0, b'Ego', 31.500, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 3.161, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 31.500, -7.500, 2.000
1.500, 1, b'A', 20.625, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 2.380, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 20.625, -4.500, 1.800
1.600, 0, b'Ego', 32.600, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 0.020, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 32.600, -7.500, 2.000
1.600, 1, b'A', 22.000, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 0.025, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 22.000, -4.500, 1.800
1.700, 0, b'Ego', 33.700, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 3.163, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 33.700, -7.500, 2.000
1.700, 1, b'A', 23.375, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 3.954, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 23.375, -4.500, 1.800
1.800, 0, b'Ego', 34.800, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 0.023, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 34.800, -7.500, 2.000
1.800, 1, b'A', 24.750, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 1.599, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 24.750, -4.500, 1.800
1.900, 0, b'Ego', 35.900, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 3.166, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 35.900, -7.500, 2.000
1.900, 1, b'A', 26.125, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 5.528, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 26.125, -4.500, 1.800
2.000, 0, b'Ego', 37.000, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 0.025, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 37.000, -7.500, 2.000
2.000, 1, b'A', 27.500, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 3.173, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 27.500, -4.500, 1.800
2.100, 0, b'Ego', 38.100, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 3.168, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 38.100, -7.500, 2.000
2.100, 1, b'A', 28.875, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 0.819, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 28.875, -4.500, 1.800
2.200, 0, b'Ego', 39.200, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 0.028, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 39.200, -7.500, 2.000
2.200, 1, b'A', 30.250, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 4.747, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 30.250, -4.500, 1.800
2.300, 0, b'Ego', 40.300, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 3.171, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 40.300, -7.500, 2.000
2.300, 1, b'A', 31.625, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 2.393, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 31.625, -4.500, 1.800
2.400, 0, b'Ego', 41.400, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 0.030, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 41.400, -7.500, 2.000
2.400, 1, b'A', 33.000, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 0.038, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 33.000, -4.500, 1.800
2.500, 0, b'Ego', 42.500, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 3.173, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 42.500, -7.500, 2.000
2.500, 1, b'A', 34.375, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 3.967, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 34.375, -4.500, 1.800
2.600, 0, b'Ego', 43.600, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 0.033, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 43.600, -7.500, 2.000
2.600, 1, b'A', 35.750, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 1.612, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 35.750, -4.500, 1.800
2.700, 0, b'Ego', 44.700, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 3.176, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 44.700, -7.500, 2.000
2.700, 1, b'A', 37.125, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 5.540, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 37.125, -4.500, 1.800
2.800, 0, b'Ego', 45.800, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 0.035, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 45.800, -7.500, 2.000
2.800, 1, b'A', 38.500, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 3.186, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 38.500, -4.500, 1.800
2.900, 0, b'Ego', 46.900, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 3.178, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 46.900, -7.500, 2.000
2.900, 1, b'A', 39.875, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 0.831, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 39.875, -4.500, 1.800
3.000, 0, b'Ego', 48.000, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 0.038, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 48.000, -7.500, 2.000
3.000, 1, b'A', 41.250, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 4.760, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 41.250, -4.500, 1.800
3.100, 0, b'Ego', 49.100, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 3.181, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 49.100, -7.500, 2.000
3.100, 1, b'A', 42.625, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 2.405, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 42.625, -4.500, 1.800
3.200, 0, b'Ego', 50.200, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 0.040, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 50.200, -7.500, 2.000
3.200, 1, b'A', 44.000, -4.500, 0.000, 0.000, 0.000, 0.000, 13.750, 0.000, 0.051, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 44.000, -4.500, 1.800
3.300, 0, b'Ego', 51.300, -7.500, 0.000, 0.000, 0.000, 0.000, 11.000, 0.000, 3.183, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 51.300, -7.500, 2.000
