Version: 1 OpenDRIVE: ..\xodr\_overtake0.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot, centerOffsetX, centerOffsetY, centerOffsetZ, ctrl_type, height, laneId, length, model_id, obj_category, obj_type, offset, roadId, s, t, width
0.000, 0, b'Ego', 10.000, -1.500, 0.000, 0.000, 0.000, 0.000, 32.000, 0.000, 0.000, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 10.000, -1.500, 2.000
0.000, 1, b'A', -0.000, -4.500, 0.000, 0.000, 0.000, 0.000, 52.000, 0.000, 0.000, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 0.000, -4.500, 1.800
0.100, 0, b'Ego', 13.200, -1.500, 0.000, 0.000, 0.000, 0.000, 32.000, 0.000, 2.860, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 13.200, -1.500, 2.000
0.100, 1, b'A', 5.200, -4.500, 0.000, 0.000, 0.000, 0.000, 52.000, 0.000, 2.291, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 5.200, -4.500, 1.800
0.200, 0, b'Ego', 16.400, -1.500, 0.000, 0.000, 0.000, 0.000, 32.000, 0.000, 5.719, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 16.400, -1.500, 2.000
0.200, 1, b'A', 10.400, -4.500, 0.000, 0.000, 0.000, 0.000, 52.000, 0.000, 4.582, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 10.400, -4.500, 1.800
0.300, 0, b'Ego', 19.600, -1.500, 0.000, 0.000, 0.000, 0.000, 32.000, 0.000, 2.296, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 19.600, -1.500, 2.000
0.300, 1, b'A', 15.600, -4.500, 0.000, 0.000, 0.000, 0.000, 52.000, 0.000, 0.589, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 15.600, -4.500, 1.800
0.400, 0, b'Ego', 22.800, -1.500, 0.000, 0.000, 0.000, 0.000, 32.000, 0.000, 5.156, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 22.800, -1.500, 2.000
0.400, 1, b'A', 20.800, -4.500, 0.000, 0.000, 0.000, 0.000, 52.000, 0.000, 2.880, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 20.800, -4.500, 1.800
0.500, 0, b'Ego', 26.000, -1.500, 0.000, 0.000, 0.000, 0.000, 32.000, 0.000, 1.732, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 26.000, -1.500, 2.000
0.500, 1, b'A', 26.000, -4.500, 0.000, 0.000, 0.000, 0.000, 52.000, 0.000, 5.171, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 26.000, -4.500, 1.800
0.600, 0, b'Ego', 29.200, -1.500, 0.000, 0.000, 0.000, 0.000, 32.000, 0.000, 4.592, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 29.200, -1.500, 2.000
0.600, 1, b'A', 31.200, -4.500, 0.000, 0.000, 0.000, 0.000, 52.000, 0.000, 1.178, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 31.200, -4.500, 1.800
