Version: 1 OpenDRIVE: ..\xodr\_overtake0.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot, centerOffsetX, centerOffsetY, centerOffsetZ, ctrl_type, height, laneId, length, model_id, obj_category, obj_type, offset, roadId, s, t, width
0.000, 0, b'Ego', 10.000, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 0.000, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 10.000, -4.500, 2.000
0.000, 1, b'A', -0.000, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 0.000, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 0.000, -1.500, 1.800
0.100, 0, b'Ego', 12.300, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 0.288, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 12.300, -4.500, 2.000
0.100, 1, b'A', 2.875, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 1.931, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 2.875, -1.500, 1.800
0.200, 0, b'Ego', 14.600, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 0.576, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 14.600, -4.500, 2.000
0.200, 1, b'A', 5.750, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 3.862, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 5.750, -1.500, 1.800
0.300, 0, b'Ego', 16.900, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 0.865, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 16.900, -4.500, 2.000
0.300, 1, b'A', 8.625, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 5.793, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 8.625, -1.500, 1.800
0.400, 0, b'Ego', 19.200, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 1.153, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 19.200, -4.500, 2.000
0.400, 1, b'A', 11.500, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 1.441, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 11.500, -1.500, 1.800
0.500, 0, b'Ego', 21.500, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 1.441, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 21.500, -4.500, 2.000
0.500, 1, b'A', 14.375, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 3.372, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 14.375, -1.500, 1.800
0.600, 0, b'Ego', 23.800, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 1.729, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 23.800, -4.500, 2.000
0.600, 1, b'A', 17.250, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 5.303, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 17.250, -1.500, 1.800
0.700, 0, b'Ego', 26.100, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 2.018, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 26.100, -4.500, 2.000
0.700, 1, b'A', 20.125, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 0.951, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 20.125, -1.500, 1.800
0.800, 0, b'Ego', 28.400, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 2.306, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 28.400, -4.500, 2.000
0.800, 1, b'A', 23.000, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 2.882, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 23.000, -1.500, 1.800
0.900, 0, b'Ego', 30.700, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 2.594, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 30.700, -4.500, 2.000
0.900, 1, b'A', 25.875, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 4.814, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 25.875, -1.500, 1.800
1.000, 0, b'Ego', 33.000, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 2.882, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 33.000, -4.500, 2.000
1.000, 1, b'A', 28.750, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 0.461, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 28.750, -1.500, 1.800
1.100, 0, b'Ego', 35.300, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 3.171, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 35.300, -4.500, 2.000
1.100, 1, b'A', 31.625, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 2.393, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 31.625, -1.500, 1.800
1.200, 0, b'Ego', 37.600, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 3.459, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 37.600, -4.500, 2.000
1.200, 1, b'A', 34.500, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 4.324, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 34.500, -1.500, 1.800
1.300, 0, b'Ego', 39.900, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 3.747, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 39.900, -4.500, 2.000
1.300, 1, b'A', 37.375, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 6.255, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 37.375, -1.500, 1.800
1.400, 0, b'Ego', 42.200, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 4.035, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 42.200, -4.500, 2.000
1.400, 1, b'A', 40.250, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 1.903, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 40.250, -1.500, 1.800
1.500, 0, b'Ego', 44.500, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 4.324, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 44.500, -4.500, 2.000
1.500, 1, b'A', 43.125, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 3.834, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 43.125, -1.500, 1.800
1.600, 0, b'Ego', 46.800, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 4.612, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 46.800, -4.500, 2.000
1.600, 1, b'A', 46.000, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 5.765, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 46.000, -1.500, 1.800
1.700, 0, b'Ego', 49.100, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 4.900, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 49.100, -4.500, 2.000
1.700, 1, b'A', 48.875, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 1.413, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 48.875, -1.500, 1.800
1.800, 0, b'Ego', 51.400, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 5.188, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 51.400, -4.500, 2.000
1.800, 1, b'A', 51.750, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 3.344, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 51.750, -1.500, 1.800
1.900, 0, b'Ego', 53.700, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 5.477, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 53.700, -4.500, 2.000
1.900, 1, b'A', 54.625, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 5.275, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 54.625, -1.500, 1.800
2.000, 0, b'Ego', 56.000, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 5.765, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 56.000, -4.500, 2.000
2.000, 1, b'A', 57.500, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 0.923, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 57.500, -1.500, 1.800
2.100, 0, b'Ego', 58.300, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 6.053, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 58.300, -4.500, 2.000
2.100, 1, b'A', 60.375, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 2.854, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 60.375, -1.500, 1.800
2.200, 0, b'Ego', 60.600, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 0.058, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 60.600, -4.500, 2.000
2.200, 1, b'A', 63.250, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 4.785, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 63.250, -1.500, 1.800
2.300, 0, b'Ego', 62.900, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 0.346, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 62.900, -4.500, 2.000
2.300, 1, b'A', 66.125, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 0.433, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 66.125, -1.500, 1.800
2.400, 0, b'Ego', 65.200, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 0.635, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 65.200, -4.500, 2.000
2.400, 1, b'A', 69.000, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 2.364, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 69.000, -1.500, 1.800
2.500, 0, b'Ego', 67.500, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 0.923, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 67.500, -4.500, 2.000
2.500, 1, b'A', 71.875, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 4.295, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 71.875, -1.500, 1.800
2.600, 0, b'Ego', 69.800, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 1.211, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 69.800, -4.500, 2.000
2.600, 1, b'A', 74.750, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 6.226, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 74.750, -1.500, 1.800
2.700, 0, b'Ego', 72.100, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 1.499, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 72.100, -4.500, 2.000
2.700, 1, b'A', 77.625, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 1.874, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 77.625, -1.500, 1.800
2.800, 0, b'Ego', 74.400, -4.500, 0.000, 0.000, 0.000, 0.000, 23.000, 0.000, 1.788, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 74.400, -4.500, 2.000
2.800, 1, b'A', 80.500, -1.500, 0.000, 0.000, 0.000, 0.000, 28.750, 0.000, 3.805, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 80.500, -1.500, 1.800
