Version: 1 OpenDRIVE: ..\xodr\_overtake0.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot, centerOffsetX, centerOffsetY, centerOffsetZ, ctrl_type, height, laneId, length, model_id, obj_category, obj_type, offset, roadId, s, t, width
0.000, 0, b'Ego', 10.000, -4.500, 0.000, 0.000, 0.000, 0.000, 47.000, 0.000, 0.000, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 10.000, -4.500, 2.000
0.000, 1, b'A', -0.000, -7.500, 0.000, 0.000, 0.000, 0.000, 58.750, 0.000, 0.000, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 0.000, -7.500, 1.800
0.100, 0, b'Ego', 14.700, -4.500, 0.000, 0.000, 0.000, 0.000, 47.000, 0.000, 0.862, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 14.700, -4.500, 2.000
0.100, 1, b'A', 5.875, -7.500, 0.000, 0.000, 0.000, 0.000, 58.750, 0.000, 4.219, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 5.875, -7.500, 1.800
0.200, 0, b'Ego', 19.400, -4.500, 0.000, 0.000, 0.000, 0.000, 47.000, 0.000, 1.724, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 19.400, -4.500, 2.000
0.200, 1, b'A', 11.750, -7.500, 0.000, 0.000, 0.000, 0.000, 58.750, 0.000, 2.156, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 11.750, -7.500, 1.800
0.300, 0, b'Ego', 24.100, -4.500, 0.000, 0.000, 0.000, 0.000, 47.000, 0.000, 2.587, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 24.100, -4.500, 2.000
0.300, 1, b'A', 17.625, -7.500, 0.000, 0.000, 0.000, 0.000, 58.750, 0.000, 0.092, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 17.625, -7.500, 1.800
0.400, 0, b'Ego', 28.800, -4.500, 0.000, 0.000, 0.000, 0.000, 47.000, 0.000, 3.449, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 28.800, -4.500, 2.000
0.400, 1, b'A', 23.500, -7.500, 0.000, 0.000, 0.000, 0.000, 58.750, 0.000, 4.311, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 23.500, -7.500, 1.800
0.500, 0, b'Ego', 33.500, -4.500, 0.000, 0.000, 0.000, 0.000, 47.000, 0.000, 4.311, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 33.500, -4.500, 2.000
