Version: 1 OpenDRIVE: ..\xodr\_overtake0.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot, centerOffsetX, centerOffsetY, centerOffsetZ, ctrl_type, height, laneId, length, model_id, obj_category, obj_type, offset, roadId, s, t, width
0.000, 0, b'Ego', 15.000, -4.500, 0.000, 0.000, 0.000, 0.000, 54.000, 0.000, 0.000, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 15.000, -4.500, 2.000
0.000, 1, b'A', -0.000, -1.500, 0.000, 0.000, 0.000, 0.000, 87.750, 0.000, 0.000, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 0.000, -1.500, 1.800
0.100, 0, b'Ego', 20.400, -4.500, 0.000, 0.000, 0.000, 0.000, 54.000, 0.000, 2.862, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 20.400, -4.500, 2.000
0.100, 1, b'A', 8.775, -1.500, 0.000, 0.000, 0.000, 0.000, 87.750, 0.000, 6.222, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 8.775, -1.500, 1.800
0.200, 0, b'Ego', 25.800, -4.500, 0.000, 0.000, 0.000, 0.000, 54.000, 0.000, 5.724, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 25.800, -4.500, 2.000
0.200, 1, b'A', 17.550, -1.500, 0.000, 0.000, 0.000, 0.000, 87.750, 0.000, 6.161, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 17.550, -1.500, 1.800
0.300, 0, b'Ego', 31.200, -4.500, 0.000, 0.000, 0.000, 0.000, 54.000, 0.000, 2.303, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 31.200, -4.500, 2.000
0.300, 1, b'A', 26.325, -1.500, 0.000, 0.000, 0.000, 0.000, 87.750, 0.000, 6.099, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 26.325, -1.500, 1.800
0.400, 0, b'Ego', 36.600, -4.500, 0.000, 0.000, 0.000, 0.000, 54.000, 0.000, 5.166, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 36.600, -4.500, 2.000
0.400, 1, b'A', 35.100, -1.500, 0.000, 0.000, 0.000, 0.000, 87.750, 0.000, 6.038, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 35.100, -1.500, 1.800
