Version: 1 OpenDRIVE: ..\xodr\_overtake0.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot, centerOffsetX, centerOffsetY, centerOffsetZ, ctrl_type, height, laneId, length, model_id, obj_category, obj_type, offset, roadId, s, t, width
0.000, 0, b'Ego', 10.000, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 0.000, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 10.000, -4.500, 2.000
0.000, 1, b'A', -0.000, -7.500, 0.000, 0.000, 0.000, 0.000, 10.000, 0.000, 0.000, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 0.000, -7.500, 1.800
0.100, 0, b'Ego', 10.800, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 2.286, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 10.800, -4.500, 2.000
0.100, 1, b'A', 1.000, -7.500, 0.000, 0.000, 0.000, 0.000, 10.000, 0.000, 2.857, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 1.000, -7.500, 1.800
0.200, 0, b'Ego', 11.600, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 4.571, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 11.600, -4.500, 2.000
0.200, 1, b'A', 2.000, -7.500, 0.000, 0.000, 0.000, 0.000, 10.000, 0.000, 5.714, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 2.000, -7.500, 1.800
0.300, 0, b'Ego', 12.400, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 0.574, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 12.400, -4.500, 2.000
0.300, 1, b'A', 3.000, -7.500, 0.000, 0.000, 0.000, 0.000, 10.000, 0.000, 2.288, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 3.000, -7.500, 1.800
0.400, 0, b'Ego', 13.200, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 2.860, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 13.200, -4.500, 2.000
0.400, 1, b'A', 4.000, -7.500, 0.000, 0.000, 0.000, 0.000, 10.000, 0.000, 5.145, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 4.000, -7.500, 1.800
0.500, 0, b'Ego', 14.000, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 5.145, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 14.000, -4.500, 2.000
0.500, 1, b'A', 5.000, -7.500, 0.000, 0.000, 0.000, 0.000, 10.000, 0.000, 1.719, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 5.000, -7.500, 1.800
0.600, 0, b'Ego', 14.800, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 1.148, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 14.800, -4.500, 2.000
0.600, 1, b'A', 6.000, -7.500, 0.000, 0.000, 0.000, 0.000, 10.000, 0.000, 4.576, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 6.000, -7.500, 1.800
