Version: 1 OpenDRIVE: ..\xodr\_overtake0.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot, centerOffsetX, centerOffsetY, centerOffsetZ, ctrl_type, height, laneId, length, model_id, obj_category, obj_type, offset, roadId, s, t, width
0.000, 0, b'Ego', 10.000, -4.500, 0.000, 0.000, 0.000, 0.000, 22.000, 0.000, 0.000, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 10.000, -4.500, 2.000
0.000, 1, b'A', -0.000, -1.500, 0.000, 0.000, 0.000, 0.000, 27.500, 0.000, 0.000, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 0.000, -1.500, 1.800
0.100, 0, b'Ego', 12.200, -4.500, 0.000, 0.000, 0.000, 0.000, 22.000, 0.000, 0.003, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 12.200, -4.500, 2.000
0.100, 1, b'A', 2.750, -1.500, 0.000, 0.000, 0.000, 0.000, 27.500, 0.000, 1.574, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 2.750, -1.500, 1.800
0.200, 0, b'Ego', 14.400, -4.500, 0.000, 0.000, 0.000, 0.000, 22.000, 0.000, 0.005, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 14.400, -4.500, 2.000
0.200, 1, b'A', 5.500, -1.500, 0.000, 0.000, 0.000, 0.000, 27.500, 0.000, 3.148, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 5.500, -1.500, 1.800
0.300, 0, b'Ego', 16.600, -4.500, 0.000, 0.000, 0.000, 0.000, 22.000, 0.000, 0.008, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 16.600, -4.500, 2.000
0.300, 1, b'A', 8.250, -1.500, 0.000, 0.000, 0.000, 0.000, 27.500, 0.000, 4.722, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 8.250, -1.500, 1.800
0.400, 0, b'Ego', 18.800, -4.500, 0.000, 0.000, 0.000, 0.000, 22.000, 0.000, 0.010, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 18.800, -4.500, 2.000
0.400, 1, b'A', 11.000, -1.500, 0.000, 0.000, 0.000, 0.000, 27.500, 0.000, 0.013, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 11.000, -1.500, 1.800
0.500, 0, b'Ego', 21.000, -4.500, 0.000, 0.000, 0.000, 0.000, 22.000, 0.000, 0.013, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 21.000, -4.500, 2.000
0.500, 1, b'A', 13.750, -1.500, 0.000, 0.000, 0.000, 0.000, 27.500, 0.000, 1.587, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 13.750, -1.500, 1.800
0.600, 0, b'Ego', 23.200, -4.500, 0.000, 0.000, 0.000, 0.000, 22.000, 0.000, 0.015, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 23.200, -4.500, 2.000
0.600, 1, b'A', 16.500, -1.500, 0.000, 0.000, 0.000, 0.000, 27.500, 0.000, 3.161, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 16.500, -1.500, 1.800
0.700, 0, b'Ego', 25.400, -4.500, 0.000, 0.000, 0.000, 0.000, 22.000, 0.000, 0.018, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 25.400, -4.500, 2.000
0.700, 1, b'A', 19.250, -1.500, 0.000, 0.000, 0.000, 0.000, 27.500, 0.000, 4.735, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 19.250, -1.500, 1.800
0.800, 0, b'Ego', 27.600, -4.500, 0.000, 0.000, 0.000, 0.000, 22.000, 0.000, 0.020, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 27.600, -4.500, 2.000
0.800, 1, b'A', 22.000, -1.500, 0.000, 0.000, 0.000, 0.000, 27.500, 0.000, 0.025, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 22.000, -1.500, 1.800
0.900, 0, b'Ego', 29.800, -4.500, 0.000, 0.000, 0.000, 0.000, 22.000, 0.000, 0.023, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 29.800, -4.500, 2.000
0.900, 1, b'A', 24.750, -1.500, 0.000, 0.000, 0.000, 0.000, 27.500, 0.000, 1.599, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 24.750, -1.500, 1.800
1.000, 0, b'Ego', 32.000, -4.500, 0.000, 0.000, 0.000, 0.000, 22.000, 0.000, 0.025, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 32.000, -4.500, 2.000
1.000, 1, b'A', 27.500, -1.500, 0.000, 0.000, 0.000, 0.000, 27.500, 0.000, 3.173, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 27.500, -1.500, 1.800
1.100, 0, b'Ego', 34.200, -4.500, 0.000, 0.000, 0.000, 0.000, 22.000, 0.000, 0.028, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 34.200, -4.500, 2.000
