Version: 1 OpenDRIVE: ..\xodr\_overtake0.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot, centerOffsetX, centerOffsetY, centerOffsetZ, ctrl_type, height, laneId, length, model_id, obj_category, obj_type, offset, roadId, s, t, width
0.000, 0, b'Ego', 15.000, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 0.000, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 15.000, -4.500, 2.000
0.000, 1, b'A', -0.000, -1.500, 0.000, 0.000, 0.000, 0.000, 16.000, 0.000, 0.000, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 0.000, -1.500, 1.800
0.100, 0, b'Ego', 15.800, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 2.286, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 15.800, -4.500, 2.000
0.100, 1, b'A', 1.600, -1.500, 0.000, 0.000, 0.000, 0.000, 16.000, 0.000, 4.571, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 1.600, -1.500, 1.800
0.200, 0, b'Ego', 16.600, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 4.571, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 16.600, -4.500, 2.000
0.200, 1, b'A', 3.200, -1.500, 0.000, 0.000, 0.000, 0.000, 16.000, 0.000, 2.860, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 3.200, -1.500, 1.800
0.300, 0, b'Ego', 17.400, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 0.574, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 17.400, -4.500, 2.000
0.300, 1, b'A', 4.800, -1.500, 0.000, 0.000, 0.000, 0.000, 16.000, 0.000, 1.148, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 4.800, -1.500, 1.800
0.400, 0, b'Ego', 18.200, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 2.860, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 18.200, -4.500, 2.000
0.400, 1, b'A', 6.400, -1.500, 0.000, 0.000, 0.000, 0.000, 16.000, 0.000, 5.719, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 6.400, -1.500, 1.800
0.500, 0, b'Ego', 19.000, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 5.145, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 19.000, -4.500, 2.000
0.500, 1, b'A', 8.000, -1.500, 0.000, 0.000, 0.000, 0.000, 16.000, 0.000, 4.008, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 8.000, -1.500, 1.800
0.600, 0, b'Ego', 19.800, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 1.148, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 19.800, -4.500, 2.000
0.600, 1, b'A', 9.600, -1.500, 0.000, 0.000, 0.000, 0.000, 16.000, 0.000, 2.296, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 9.600, -1.500, 1.800
0.700, 0, b'Ego', 20.600, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 3.434, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 20.600, -4.500, 2.000
0.700, 1, b'A', 11.200, -1.500, 0.000, 0.000, 0.000, 0.000, 16.000, 0.000, 0.584, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 11.200, -1.500, 1.800
0.800, 0, b'Ego', 21.400, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 5.719, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 21.400, -4.500, 2.000
0.800, 1, b'A', 12.800, -1.500, 0.000, 0.000, 0.000, 0.000, 16.000, 0.000, 5.156, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 12.800, -1.500, 1.800
0.900, 0, b'Ego', 22.200, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 1.722, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 22.200, -4.500, 2.000
0.900, 1, b'A', 14.400, -1.500, 0.000, 0.000, 0.000, 0.000, 16.000, 0.000, 3.444, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 14.400, -1.500, 1.800
1.000, 0, b'Ego', 23.000, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 4.008, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 23.000, -4.500, 2.000
1.000, 1, b'A', 16.000, -1.500, 0.000, 0.000, 0.000, 0.000, 16.000, 0.000, 1.732, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 16.000, -1.500, 1.800
1.100, 0, b'Ego', 23.800, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 0.010, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 23.800, -4.500, 2.000
1.100, 1, b'A', 17.600, -1.500, 0.000, 0.000, 0.000, 0.000, 16.000, 0.000, 0.020, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 17.600, -1.500, 1.800
1.200, 0, b'Ego', 24.600, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 2.296, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 24.600, -4.500, 2.000
1.200, 1, b'A', 19.200, -1.500, 0.000, 0.000, 0.000, 0.000, 16.000, 0.000, 4.592, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 19.200, -1.500, 1.800
1.300, 0, b'Ego', 25.400, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 4.582, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 25.400, -4.500, 2.000
1.300, 1, b'A', 20.800, -1.500, 0.000, 0.000, 0.000, 0.000, 16.000, 0.000, 2.880, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 20.800, -1.500, 1.800
1.400, 0, b'Ego', 26.200, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 0.584, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 26.200, -4.500, 2.000
1.400, 1, b'A', 22.400, -1.500, 0.000, 0.000, 0.000, 0.000, 16.000, 0.000, 1.168, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 22.400, -1.500, 1.800
1.500, 0, b'Ego', 27.000, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 2.870, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 27.000, -4.500, 2.000
1.500, 1, b'A', 24.000, -1.500, 0.000, 0.000, 0.000, 0.000, 16.000, 0.000, 5.740, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 24.000, -1.500, 1.800
1.600, 0, b'Ego', 27.800, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 5.156, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 27.800, -4.500, 2.000
1.600, 1, b'A', 25.600, -1.500, 0.000, 0.000, 0.000, 0.000, 16.000, 0.000, 4.028, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 25.600, -1.500, 1.800
1.700, 0, b'Ego', 28.600, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 1.158, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 28.600, -4.500, 2.000
1.700, 1, b'A', 27.200, -1.500, 0.000, 0.000, 0.000, 0.000, 16.000, 0.000, 2.316, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 27.200, -1.500, 1.800
1.800, 0, b'Ego', 29.400, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 3.444, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 29.400, -4.500, 2.000
1.800, 1, b'A', 28.800, -1.500, 0.000, 0.000, 0.000, 0.000, 16.000, 0.000, 0.604, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 28.800, -1.500, 1.800
1.900, 0, b'Ego', 30.200, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 5.729, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 30.200, -4.500, 2.000
1.900, 1, b'A', 30.400, -1.500, 0.000, 0.000, 0.000, 0.000, 16.000, 0.000, 5.176, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 30.400, -1.500, 1.800
2.000, 0, b'Ego', 31.000, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 1.732, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 31.000, -4.500, 2.000
2.000, 1, b'A', 32.000, -1.500, 0.000, 0.000, 0.000, 0.000, 16.000, 0.000, 3.464, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 32.000, -1.500, 1.800
2.100, 0, b'Ego', 31.800, -4.500, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 4.018, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 31.800, -4.500, 2.000
