Version: 1 OpenDRIVE: ..\xodr\_overtake0.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot, centerOffsetX, centerOffsetY, centerOffsetZ, ctrl_type, height, laneId, length, model_id, obj_category, obj_type, offset, roadId, s, t, width
0.000, 0, b'Ego', 10.000, -4.500, 0.000, 0.000, 0.000, 0.000, 12.000, 0.000, 0.000, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 10.000, -4.500, 2.000
0.000, 1, b'A', -0.000, -7.500, 0.000, 0.000, 0.000, 0.000, 19.500, 0.000, 0.000, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 0.000, -7.500, 1.800
0.100, 0, b'Ego', 11.200, -4.500, 0.000, 0.000, 0.000, 0.000, 12.000, 0.000, 3.429, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 11.200, -4.500, 2.000
0.100, 1, b'A', 1.950, -7.500, 0.000, 0.000, 0.000, 0.000, 19.500, 0.000, 5.571, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 1.950, -7.500, 1.800
0.200, 0, b'Ego', 12.400, -4.500, 0.000, 0.000, 0.000, 0.000, 12.000, 0.000, 0.574, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 12.400, -4.500, 2.000
0.200, 1, b'A', 3.900, -7.500, 0.000, 0.000, 0.000, 0.000, 19.500, 0.000, 4.860, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 3.900, -7.500, 1.800
0.300, 0, b'Ego', 13.600, -4.500, 0.000, 0.000, 0.000, 0.000, 12.000, 0.000, 4.003, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 13.600, -4.500, 2.000
0.300, 1, b'A', 5.850, -7.500, 0.000, 0.000, 0.000, 0.000, 19.500, 0.000, 4.148, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 5.850, -7.500, 1.800
0.400, 0, b'Ego', 14.800, -4.500, 0.000, 0.000, 0.000, 0.000, 12.000, 0.000, 1.148, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 14.800, -4.500, 2.000
0.400, 1, b'A', 7.800, -7.500, 0.000, 0.000, 0.000, 0.000, 19.500, 0.000, 3.436, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 7.800, -7.500, 1.800
0.500, 0, b'Ego', 16.000, -4.500, 0.000, 0.000, 0.000, 0.000, 12.000, 0.000, 4.576, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 16.000, -4.500, 2.000
0.500, 1, b'A', 9.750, -7.500, 0.000, 0.000, 0.000, 0.000, 19.500, 0.000, 2.724, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 9.750, -7.500, 1.800
0.600, 0, b'Ego', 17.200, -4.500, 0.000, 0.000, 0.000, 0.000, 12.000, 0.000, 1.722, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 17.200, -4.500, 2.000
0.600, 1, b'A', 11.700, -7.500, 0.000, 0.000, 0.000, 0.000, 19.500, 0.000, 2.013, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 11.700, -7.500, 1.800
0.700, 0, b'Ego', 18.400, -4.500, 0.000, 0.000, 0.000, 0.000, 12.000, 0.000, 5.150, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 18.400, -4.500, 2.000
0.700, 1, b'A', 13.650, -7.500, 0.000, 0.000, 0.000, 0.000, 19.500, 0.000, 1.301, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 13.650, -7.500, 1.800
0.800, 0, b'Ego', 19.600, -4.500, 0.000, 0.000, 0.000, 0.000, 12.000, 0.000, 2.296, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 19.600, -4.500, 2.000
0.800, 1, b'A', 15.600, -7.500, 0.000, 0.000, 0.000, 0.000, 19.500, 0.000, 0.589, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 15.600, -7.500, 1.800
0.900, 0, b'Ego', 20.800, -4.500, 0.000, 0.000, 0.000, 0.000, 12.000, 0.000, 5.724, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 20.800, -4.500, 2.000
0.900, 1, b'A', 17.550, -7.500, 0.000, 0.000, 0.000, 0.000, 19.500, 0.000, 6.161, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 17.550, -7.500, 1.800
1.000, 0, b'Ego', 22.000, -4.500, 0.000, 0.000, 0.000, 0.000, 12.000, 0.000, 2.870, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 22.000, -4.500, 2.000
1.000, 1, b'A', 19.500, -7.500, 0.000, 0.000, 0.000, 0.000, 19.500, 0.000, 5.449, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 19.500, -7.500, 1.800
1.100, 0, b'Ego', 23.200, -4.500, 0.000, 0.000, 0.000, 0.000, 12.000, 0.000, 0.015, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 23.200, -4.500, 2.000
