Version: 1 OpenDRIVE: ..\xodr\_overtake0.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot, centerOffsetX, centerOffsetY, centerOffsetZ, ctrl_type, height, laneId, length, model_id, obj_category, obj_type, offset, roadId, s, t, width
0.000, 0, b'Ego', 15.000, -4.500, 0.000, 0.000, 0.000, 0.000, 17.000, 0.000, 0.000, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 15.000, -4.500, 2.000
0.000, 1, b'A', -0.000, -1.500, 0.000, 0.000, 0.000, 0.000, 34.000, 0.000, 0.000, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 0.000, -1.500, 1.800
0.100, 0, b'Ego', 16.700, -4.500, 0.000, 0.000, 0.000, 0.000, 17.000, 0.000, 4.857, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 16.700, -4.500, 2.000
0.100, 1, b'A', 3.400, -1.500, 0.000, 0.000, 0.000, 0.000, 34.000, 0.000, 3.431, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 3.400, -1.500, 1.800
0.200, 0, b'Ego', 18.400, -4.500, 0.000, 0.000, 0.000, 0.000, 17.000, 0.000, 3.431, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 18.400, -4.500, 2.000
0.200, 1, b'A', 6.800, -1.500, 0.000, 0.000, 0.000, 0.000, 34.000, 0.000, 0.579, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 6.800, -1.500, 1.800
0.300, 0, b'Ego', 20.100, -4.500, 0.000, 0.000, 0.000, 0.000, 17.000, 0.000, 2.005, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 20.100, -4.500, 2.000
0.300, 1, b'A', 10.200, -1.500, 0.000, 0.000, 0.000, 0.000, 34.000, 0.000, 4.010, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 10.200, -1.500, 1.800
0.400, 0, b'Ego', 21.800, -4.500, 0.000, 0.000, 0.000, 0.000, 17.000, 0.000, 0.579, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 21.800, -4.500, 2.000
0.400, 1, b'A', 13.600, -1.500, 0.000, 0.000, 0.000, 0.000, 34.000, 0.000, 1.158, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 13.600, -1.500, 1.800
0.500, 0, b'Ego', 23.500, -4.500, 0.000, 0.000, 0.000, 0.000, 17.000, 0.000, 5.436, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 23.500, -4.500, 2.000
0.500, 1, b'A', 17.000, -1.500, 0.000, 0.000, 0.000, 0.000, 34.000, 0.000, 4.589, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 17.000, -1.500, 1.800
0.600, 0, b'Ego', 25.200, -4.500, 0.000, 0.000, 0.000, 0.000, 17.000, 0.000, 4.010, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 25.200, -4.500, 2.000
0.600, 1, b'A', 20.400, -1.500, 0.000, 0.000, 0.000, 0.000, 34.000, 0.000, 1.737, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 20.400, -1.500, 1.800
0.700, 0, b'Ego', 26.900, -4.500, 0.000, 0.000, 0.000, 0.000, 17.000, 0.000, 2.584, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 26.900, -4.500, 2.000
0.700, 1, b'A', 23.800, -1.500, 0.000, 0.000, 0.000, 0.000, 34.000, 0.000, 5.168, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 23.800, -1.500, 1.800
0.800, 0, b'Ego', 28.600, -4.500, 0.000, 0.000, 0.000, 0.000, 17.000, 0.000, 1.158, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 28.600, -4.500, 2.000
0.800, 1, b'A', 27.200, -1.500, 0.000, 0.000, 0.000, 0.000, 34.000, 0.000, 2.316, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 27.200, -1.500, 1.800
0.900, 0, b'Ego', 30.300, -4.500, 0.000, 0.000, 0.000, 0.000, 17.000, 0.000, 6.015, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 30.300, -4.500, 2.000
0.900, 1, b'A', 30.600, -1.500, 0.000, 0.000, 0.000, 0.000, 34.000, 0.000, 5.747, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 30.600, -1.500, 1.800
1.000, 0, b'Ego', 32.000, -4.500, 0.000, 0.000, 0.000, 0.000, 17.000, 0.000, 4.589, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 32.000, -4.500, 2.000
1.000, 1, b'A', 34.000, -1.500, 0.000, 0.000, 0.000, 0.000, 34.000, 0.000, 2.895, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 34.000, -1.500, 1.800
1.100, 0, b'Ego', 33.700, -4.500, 0.000, 0.000, 0.000, 0.000, 17.000, 0.000, 3.163, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 33.700, -4.500, 2.000
