Version: 1 OpenDRIVE: ..\xodr\_overtake0.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot, centerOffsetX, centerOffsetY, centerOffsetZ, ctrl_type, height, laneId, length, model_id, obj_category, obj_type, offset, roadId, s, t, width
0.000, 0, b'Ego', 10.000, -1.500, 0.000, 0.000, 0.000, 0.000, 15.000, 0.000, 0.000, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 10.000, -1.500, 2.000
0.000, 1, b'A', -0.000, -4.500, 0.000, 0.000, 0.000, 0.000, 24.375, 0.000, 0.000, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 0.000, -4.500, 1.800
0.100, 0, b'Ego', 11.500, -1.500, 0.000, 0.000, 0.000, 0.000, 15.000, 0.000, 4.286, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 11.500, -1.500, 2.000
0.100, 1, b'A', 2.438, -4.500, 0.000, 0.000, 0.000, 0.000, 24.375, 0.000, 0.681, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 2.438, -4.500, 1.800
0.200, 0, b'Ego', 13.000, -1.500, 0.000, 0.000, 0.000, 0.000, 15.000, 0.000, 2.288, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 13.000, -1.500, 2.000
0.200, 1, b'A', 4.875, -4.500, 0.000, 0.000, 0.000, 0.000, 24.375, 0.000, 1.362, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 4.875, -4.500, 1.800
0.300, 0, b'Ego', 14.500, -1.500, 0.000, 0.000, 0.000, 0.000, 15.000, 0.000, 0.291, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 14.500, -1.500, 2.000
0.300, 1, b'A', 7.312, -4.500, 0.000, 0.000, 0.000, 0.000, 24.375, 0.000, 2.043, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 7.312, -4.500, 1.800
0.400, 0, b'Ego', 16.000, -1.500, 0.000, 0.000, 0.000, 0.000, 15.000, 0.000, 4.576, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 16.000, -1.500, 2.000
0.400, 1, b'A', 9.750, -4.500, 0.000, 0.000, 0.000, 0.000, 24.375, 0.000, 2.724, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 9.750, -4.500, 1.800
0.500, 0, b'Ego', 17.500, -1.500, 0.000, 0.000, 0.000, 0.000, 15.000, 0.000, 2.579, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 17.500, -1.500, 2.000
0.500, 1, b'A', 12.188, -4.500, 0.000, 0.000, 0.000, 0.000, 24.375, 0.000, 3.406, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 12.188, -4.500, 1.800
0.600, 0, b'Ego', 19.000, -1.500, 0.000, 0.000, 0.000, 0.000, 15.000, 0.000, 0.582, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 19.000, -1.500, 2.000
0.600, 1, b'A', 14.625, -4.500, 0.000, 0.000, 0.000, 0.000, 24.375, 0.000, 4.087, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 14.625, -4.500, 1.800
0.700, 0, b'Ego', 20.500, -1.500, 0.000, 0.000, 0.000, 0.000, 15.000, 0.000, 4.867, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 20.500, -1.500, 2.000
0.700, 1, b'A', 17.062, -4.500, 0.000, 0.000, 0.000, 0.000, 24.375, 0.000, 4.768, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 17.062, -4.500, 1.800
