Version: 1 OpenDRIVE: ..\xodr\_overtake0.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot, centerOffsetX, centerOffsetY, centerOffsetZ, ctrl_type, height, laneId, length, model_id, obj_category, obj_type, offset, roadId, s, t, width
0.000, 0, b'Ego', 10.000, -4.500, 0.000, 0.000, 0.000, 0.000, 43.000, 0.000, 0.000, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 10.000, -4.500, 2.000
0.000, 1, b'A', -0.000, -1.500, 0.000, 0.000, 0.000, 0.000, 86.000, 0.000, 0.000, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 0.000, -1.500, 1.800
0.100, 0, b'Ego', 14.300, -4.500, 0.000, 0.000, 0.000, 0.000, 43.000, 0.000, 6.003, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 14.300, -4.500, 2.000
0.100, 1, b'A', 8.600, -1.500, 0.000, 0.000, 0.000, 0.000, 86.000, 0.000, 5.722, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 8.600, -1.500, 1.800
0.200, 0, b'Ego', 18.600, -4.500, 0.000, 0.000, 0.000, 0.000, 43.000, 0.000, 5.722, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 18.600, -4.500, 2.000
0.200, 1, b'A', 17.200, -1.500, 0.000, 0.000, 0.000, 0.000, 86.000, 0.000, 5.161, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 17.200, -1.500, 1.800
0.300, 0, b'Ego', 22.900, -4.500, 0.000, 0.000, 0.000, 0.000, 43.000, 0.000, 5.441, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 22.900, -4.500, 2.000
0.300, 1, b'A', 25.800, -1.500, 0.000, 0.000, 0.000, 0.000, 86.000, 0.000, 4.599, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 25.800, -1.500, 1.800
0.400, 0, b'Ego', 27.200, -4.500, 0.000, 0.000, 0.000, 0.000, 43.000, 0.000, 5.161, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 27.200, -4.500, 2.000
0.400, 1, b'A', 34.400, -1.500, 0.000, 0.000, 0.000, 0.000, 86.000, 0.000, 4.038, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 34.400, -1.500, 1.800
