Version: 1 OpenDRIVE: ..\xodr\_overtake0.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot, centerOffsetX, centerOffsetY, centerOffsetZ, ctrl_type, height, laneId, length, model_id, obj_category, obj_type, offset, roadId, s, t, width
0.000, 0, b'Ego', 10.000, -1.500, 0.000, 0.000, 0.000, 0.000, 13.000, 0.000, 0.000, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 10.000, -1.500, 2.000
0.000, 1, b'A', -0.000, -4.500, 0.000, 0.000, 0.000, 0.000, 21.125, 0.000, 0.000, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 0.000, -4.500, 1.800
0.100, 0, b'Ego', 11.300, -1.500, 0.000, 0.000, 0.000, 0.000, 13.000, 0.000, 3.714, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 11.300, -1.500, 2.000
0.100, 1, b'A', 2.112, -4.500, 0.000, 0.000, 0.000, 0.000, 21.125, 0.000, 6.036, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 2.112, -4.500, 1.800
0.200, 0, b'Ego', 12.600, -1.500, 0.000, 0.000, 0.000, 0.000, 13.000, 0.000, 1.145, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 12.600, -1.500, 2.000
0.200, 1, b'A', 4.225, -4.500, 0.000, 0.000, 0.000, 0.000, 21.125, 0.000, 5.788, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 4.225, -4.500, 1.800
0.300, 0, b'Ego', 13.900, -1.500, 0.000, 0.000, 0.000, 0.000, 13.000, 0.000, 4.860, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 13.900, -1.500, 2.000
0.300, 1, b'A', 6.338, -4.500, 0.000, 0.000, 0.000, 0.000, 21.125, 0.000, 5.541, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 6.338, -4.500, 1.800
0.400, 0, b'Ego', 15.200, -1.500, 0.000, 0.000, 0.000, 0.000, 13.000, 0.000, 2.291, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 15.200, -1.500, 2.000
0.400, 1, b'A', 8.450, -4.500, 0.000, 0.000, 0.000, 0.000, 21.125, 0.000, 5.293, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 8.450, -4.500, 1.800
0.500, 0, b'Ego', 16.500, -1.500, 0.000, 0.000, 0.000, 0.000, 13.000, 0.000, 6.005, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 16.500, -1.500, 2.000
0.500, 1, b'A', 10.562, -4.500, 0.000, 0.000, 0.000, 0.000, 21.125, 0.000, 5.046, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 10.562, -4.500, 1.800
0.600, 0, b'Ego', 17.800, -1.500, 0.000, 0.000, 0.000, 0.000, 13.000, 0.000, 3.436, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 17.800, -1.500, 2.000
0.600, 1, b'A', 12.675, -4.500, 0.000, 0.000, 0.000, 0.000, 21.125, 0.000, 4.798, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 12.675, -4.500, 1.800
0.700, 0, b'Ego', 19.100, -1.500, 0.000, 0.000, 0.000, 0.000, 13.000, 0.000, 0.867, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 19.100, -1.500, 2.000
0.700, 1, b'A', 14.788, -4.500, 0.000, 0.000, 0.000, 0.000, 21.125, 0.000, 4.551, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 14.788, -4.500, 1.800
0.800, 0, b'Ego', 20.400, -1.500, 0.000, 0.000, 0.000, 0.000, 13.000, 0.000, 4.582, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 20.400, -1.500, 2.000
0.800, 1, b'A', 16.900, -4.500, 0.000, 0.000, 0.000, 0.000, 21.125, 0.000, 4.303, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 16.900, -4.500, 1.800
0.900, 0, b'Ego', 21.700, -1.500, 0.000, 0.000, 0.000, 0.000, 13.000, 0.000, 2.013, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 21.700, -1.500, 2.000
0.900, 1, b'A', 19.013, -4.500, 0.000, 0.000, 0.000, 0.000, 21.125, 0.000, 4.056, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 19.013, -4.500, 1.800
1.000, 0, b'Ego', 23.000, -1.500, 0.000, 0.000, 0.000, 0.000, 13.000, 0.000, 5.727, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 23.000, -1.500, 2.000
1.000, 1, b'A', 21.125, -4.500, 0.000, 0.000, 0.000, 0.000, 21.125, 0.000, 3.808, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 21.125, -4.500, 1.800
1.100, 0, b'Ego', 24.300, -1.500, 0.000, 0.000, 0.000, 0.000, 13.000, 0.000, 3.158, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 24.300, -1.500, 2.000
1.100, 1, b'A', 23.237, -4.500, 0.000, 0.000, 0.000, 0.000, 21.125, 0.000, 3.561, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 23.237, -4.500, 1.800
1.200, 0, b'Ego', 25.600, -1.500, 0.000, 0.000, 0.000, 0.000, 13.000, 0.000, 0.589, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 25.600, -1.500, 2.000
1.200, 1, b'A', 25.350, -4.500, 0.000, 0.000, 0.000, 0.000, 21.125, 0.000, 3.314, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 25.350, -4.500, 1.800
1.300, 0, b'Ego', 26.900, -1.500, 0.000, 0.000, 0.000, 0.000, 13.000, 0.000, 4.303, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 26.900, -1.500, 2.000
1.300, 1, b'A', 27.462, -4.500, 0.000, 0.000, 0.000, 0.000, 21.125, 0.000, 3.066, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 27.462, -4.500, 1.800
1.400, 0, b'Ego', 28.200, -1.500, 0.000, 0.000, 0.000, 0.000, 13.000, 0.000, 1.735, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 28.200, -1.500, 2.000
1.400, 1, b'A', 29.575, -4.500, 0.000, 0.000, 0.000, 0.000, 21.125, 0.000, 2.819, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 29.575, -4.500, 1.800
1.500, 0, b'Ego', 29.500, -1.500, 0.000, 0.000, 0.000, 0.000, 13.000, 0.000, 5.449, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 29.500, -1.500, 2.000
1.500, 1, b'A', 31.688, -4.500, 0.000, 0.000, 0.000, 0.000, 21.125, 0.000, 2.571, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 31.688, -4.500, 1.800
1.600, 0, b'Ego', 30.800, -1.500, 0.000, 0.000, 0.000, 0.000, 13.000, 0.000, 2.880, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 30.800, -1.500, 2.000
1.600, 1, b'A', 33.800, -4.500, 0.000, 0.000, 0.000, 0.000, 21.125, 0.000, 2.324, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 33.800, -4.500, 1.800
1.700, 0, b'Ego', 32.100, -1.500, 0.000, 0.000, 0.000, 0.000, 13.000, 0.000, 0.311, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 32.100, -1.500, 2.000
1.700, 1, b'A', 35.912, -4.500, 0.000, 0.000, 0.000, 0.000, 21.125, 0.000, 2.076, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 35.912, -4.500, 1.800
1.800, 0, b'Ego', 33.400, -1.500, 0.000, 0.000, 0.000, 0.000, 13.000, 0.000, 4.025, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 33.400, -1.500, 2.000
1.800, 1, b'A', 38.025, -4.500, 0.000, 0.000, 0.000, 0.000, 21.125, 0.000, 1.829, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 38.025, -4.500, 1.800
1.900, 0, b'Ego', 34.700, -1.500, 0.000, 0.000, 0.000, 0.000, 13.000, 0.000, 1.456, 1.400, 0.000, 0.900, 0, 1.800, -1, 5.000, 0, 0, 1, 0.000, 0, 34.700, -1.500, 2.000
